h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19
0.06406248465699216,1.8031620225846714,-2.4722870606972998,-0.22737934389440184,-0.7675015248151076,1.1380378236526507,1.7665601082989832,-2.9735857595560704,-0.39968725668638827,1.6503994636980108,2.35851421097193,-1.246813867120537,-1.9540949436588109,-1.7337944228516036,-2.198727474361131,1.622141627326359,-2.802602057028947,-2.2889703566472863,-2.1451357885978704,1.9183908290832417
2.437335665399474,-2.5618427366742678,1.4585758372317859,2.0265761899436985,-1.9076529011444017,-0.11605281708661241,-2.2396273913639018,-0.16777641582485403,2.843146155085936,2.8074790858306935,1.8787916301350869,0.1857731150606936,-0.29454089495911306,2.689274319648132,-2.909981530277539,1.252003763058723,0.31268744414873284,-1.477611819117638,0.394302820992789,-0.20166876648255583
-0.9797952523400855,-1.0797577644475078,0.30271852166831925,2.0292260853769095,0.3792549701030423,-2.6190163195431593,3.0106553494915147,0.9166896970258396,-0.15510184535948612,-1.8857920969665258,-1.3791305176847366,-1.19727097562573,-1.515409305364805,-0.8557086059420125,0.1647481759742382,-1.3738429142567732,-1.3704380336400428,-0.7146828105152978,2.1704194526164144,0.1992131273866189
1.140369334977171,2.9048448511809957,1.760967564645128,-1.407577447166475,2.2787651717975503,0.9956561864220248,-2.1123104410272564,1.2751545657257832,2.0970676875813252,-0.35843995556268204,-1.7666419125595265,1.783897957063889,-1.4498083247186109,-1.7560977136784166,-0.055430602723703704,-2.4626986261277333,-1.6426829972464145,-1.119641924298735,-1.2752368875293774,1.1373365226247518
-2.257387398766138,-2.6361863678582544,-0.8592978215468916,-0.8113457216666227,2.287814356899787,1.8610955589176443,-0.8641620926583622,0.9036213826505959,-2.8265327604754624,0.7755128861727814,-0.997170943830473,1.0418848460633283,3.0511433456190513,0.17327441113401854,-2.3014670278746405,-2.173466312347288,3.1095830677122924,3.1054214539892007,2.546334914640192,-2.0834117284816522
-1.282473748536784,0.3066927795236061,0.9457539196325477,-2.993878940758592,-1.4551644815761964,-0.7558897180639526,0.20640940306952338,0.7668280872163797,1.0740771510095621,-2.419363711268173,2.455774752822812,-1.9428454258259065,-0.21930702951444303,1.11114882933642,-0.9025862008326353,-2.494139359295873,-2.661633193389893,1.6563027123908887,-1.1841657229316016,0.7006783333645559
1.0251729156665945,-3.1279371570050927,-1.24990810389572,-2.343591408106985,2.2240734375911373,2.7990196014945887,2.657718956897793,-1.2104211116999084,2.312251596942505,2.2025150411322922,-1.1589708250554354,1.4597107729509213,-0.5096014324252565,3.015792933810074,-2.1695898499293382,2.468109214107548,2.759085364531079,-0.7321137828903108,-0.38794432223263353,0.7132635591735537
0.5481861240203401,-0.3942523867473917,-2.4941122748930207,0.6686693559030856,-2.604790594564771,1.4599615669808914,0.7546170218091852,-0.007010100948247278,-0.8455225849315111,0.2999265668420672,0.3012979808584846,-1.096511281562028,-2.8229857256610726,0.7951763453147196,1.9508364681686032,-0.8146942835089241,2.541364046796538,2.703668342955698,0.7863625727610444,-2.0743072584179845
2.43499208813219,2.8141056442058874,-1.4877887169607429,-2.833441063125252,1.247079993020808,-0.5017351817239142,0.09484348765845718,-0.8622336926849661,1.0498678911666302,3.046416549309484,1.8446845516636206,0.09485678969949962,-0.3166364050435697,-2.6697205979745227,-2.95021281445907,-2.306065275443757,0.2779137372448872,-2.6488190468697104,2.148870573465394,2.5672172153492783
2.2190407797396743,2.3249597841821963,2.2420703535016857,-1.2266430281667438,0.38976623540495803,1.906260926522819,2.277923887910263,-0.5396932588398222,1.0967148630678967,-1.256612856180891,-1.4161362387925494,-2.8676167806518214,-0.03602333521056078,1.1321646527240121,1.277308913955693,2.4524746094205625,1.27881100796745,2.4297491850637014,1.8716181922939263,-1.6493858321260095
-0.8920813389949398,2.2415134798829426,-2.3182418288166264,2.340669036777201,2.0559130467327202,1.7415739099314758,2.9256003181044035,3.135403574885596,0.24959873102082097,-0.7669855469863336,0.10184138371966656,2.667190598121665,0.19712687052697753,0.7967817989458466,-2.85537598872309,0.40642003888624645,-0.37873696307245863,1.1760312509224997,2.5298819266985584,-1.0429747291178963
-1.5514080905533452,0.12986584239786092,2.805088943949528,0.7683831316080822,-2.3549654223618033,0.4386074127651307,-1.2086021122853698,-0.9331957922634166,2.3673725922956894,-2.2045125437749533,-2.5701689156158034,1.9682062760656658,0.4608203424588364,1.5332400649002658,2.9487738306392037,-1.9170671877660492,-0.028204477919187454,-0.15739923610811912,0.4250562491138483,1.9934860365650602
0.3504658054815235,0.6984711152755967,-1.3096849495920102,-2.290458135149213,1.0973548482486244,-1.398386061095101,2.6163824945143492,1.9920144969678706,-0.20158336222688078,2.4205261308659454,1.360457513507014,3.041995732006864,-0.48016038754229573,2.803438482498809,-0.9180526464202736,2.693694843567685,1.047767527239328,-2.709166777004029,1.715478622398777,-2.930104691210174
-1.117875655853434,3.018000078833241,-1.9749764334436675,-1.1243289720726395,-1.3314435739736066,2.031557555698467,-2.061579801518577,-2.7594781782445703,-1.2427267947817997,1.8149509076820403,-1.0724613458824912,2.540894711829665,2.019011162130595,2.355077718629949,-0.6931656785851028,2.570530947937387,3.1048297033981367,-2.207020946126192,1.0672537964600588,2.2254822537017818
0.3705271078236616,1.9947827463552148,-0.594320685499182,-1.7814906138975086,-2.6961864147367405,-1.1670759030810816,1.663289119121302,1.8941105480762221,1.5441365342055455,1.9488443923910097,-0.7418875058546162,-2.5364774938429853,2.240014333152315,0.582527829238717,-2.921924652424872,-2.3712661821131213,2.409704393153766,1.9948308979571223,2.675091378946246,2.180259543910565
2.4046826083559907,-1.9011264793235545,-0.24336788940654897,2.180942608620623,-2.6032279491916324,1.0383503024204863,0.2576949336964032,0.6715535832573205,-1.3050615089767683,-0.15009917736191536,0.7826720742716615,-2.9848281827115115,2.75234228746446,2.7403749373565063,0.01346367521497882,2.2587845092406047,2.9625687847810473,-0.6768718338157678,2.153604596693766,-2.4451367121085643
2.5627116710744646,-0.2854360683113377,0.8295901240865775,1.2524122516351959,2.696561202716361,-0.40510084570656035,1.247384381227639,-1.567901655527314,-2.535555405922485,-0.8030475319760333,2.4391368151566235,-1.3546188662252754,2.6399609689106542,-0.491897032147278,3.124481242219865,1.4586574117092956,2.708254346517988,1.040540901806989,-1.0054646230562514,-0.53027257972506
0.5552696395681247,-1.4359042242508824,-0.5906704139015697,-0.6255865813366444,1.5695800350225095,1.854545499028582,0.13237833519008158,2.3106334783926474,-1.80138856168271,3.1287619029805755,2.4675846528864094,2.0101262501676302,0.7284260044925013,-2.6198527436039867,-1.82302800421343,-0.35044726944877613,-2.5073779444549027,1.4555333323142108,-1.651462731991502,1.2999290508800607
-2.9110989322933722,0.3636702922246311,-2.088975256668431,0.6411308465380032,2.2348902408854343,-1.6317336373971043,-0.4448370975747684,-1.619189489267579,2.094323368623094,0.7110533308544857,1.3287783234876045,-2.471734959671507,1.499507463654215,-1.8821045970144232,0.07634590898785554,-1.8733573175335456,-0.5177594516198889,0.7205596626038075,1.4732869323563467,2.8635820050408807
2.632004615054222,-0.8563288800979993,1.5329659074063313,-0.2702322962021104,-1.3327090217523796,3.01950259579712,2.7159992702960682,0.6841494332892286,-0.8140595818359562,1.6669952601408538,-2.3624296228094925,0.05081731095871955,-2.380809196223767,-1.1341718788128334,1.6292650124061172,0.3592820607279177,2.5830304824785735,2.807759881145106,-2.216867101976659,-1.467309465047069
-1.9764881802642242,-2.7824917014990698,0.026282569294893143,0.12042226289272184,0.12574185051357656,-2.30250268363558,0.9468125944102956,-1.529630190623928,0.7912362528186727,-0.4216091524442236,-1.9858332275153994,0.3047928276565752,1.9787153860536977,0.2557638143983869,1.6783177160081584,2.0453773966775195,-2.5352913155384234,-0.771955367333562,1.1344798475177917,2.4614653322598494
-1.8359309901636662,1.9499665880679675,2.7461046546920054,0.6961272057494714,-2.0675347326841287,2.81428163593975,0.7033742636395903,0.41631419836704886,0.7112387518262842,-2.612840938580979,1.2110092650162025,1.2198716167153076,-0.06207426773642455,-2.304891121921157,-1.1825025812685188,0.23654564361940356,-1.8175191889246713,0.43923722890102557,-0.871525423853015,-1.039916813674477
-0.3096077585504071,-2.8689057134796805,2.5155732045096633,-0.7367122729930524,0.7315243266750713,2.279270711242348,-2.331155881474219,-2.713070362395675,2.48699882440249,-1.6870110265052116,1.8051771837217823,2.6479123099936466,3.080281233681264,-1.0886703664545188,0.12667694687004527,-1.4515197649817553,1.5635641322908764,-2.9425402704437693,0.46105212315714006,-1.0603362261658336
0.6584233818747709,2.283737907268283,-2.2897739182206918,0.9874895395428798,0.5309601099346506,-1.5396855149963848,1.4461553088659729,2.3301670710655245,1.1293056746222625,-0.2272934241937925,-1.6552924364383452,2.757998120190609,2.148189020650679,2.2055548111708854,0.13981204166845673,0.1281029018592692,0.9705319342624774,0.4077350387327212,-1.5489385551275419,-1.183911950861046
-1.1746396153261502,0.5043057428144313,2.73890997335542,3.107512765681239,1.129216675391831,-2.1171042703058025,-1.1640549343411224,1.3635897181742802,-1.196475294963794,2.2835247119773214,-1.1735097726426804,2.989690000980474,-0.7906030068522911,-2.6231031909073272,-0.34330366402224843,-2.6903783514369946,-2.3667991817418255,-0.33960488843218384,0.337553787274806,-0.5270731297409204
0.6768994110684488,-2.6430990543224353,-0.7717842564974036,1.7265548609471892,-1.870286563708029,1.6367829130150717,2.9850409467363352,0.7715561557960182,0.1331965378740403,-0.0839402708270347,2.7247227621652685,-2.838157326556903,2.8923802199743456,-1.2256751946796478,1.5284101804362074,-0.748652053354256,-2.5202484026448677,0.4287540549627322,2.3755502395318997,1.6085157621085964
0.7739652943849782,-1.8708713038140148,-1.4275741992175233,2.269330635646683,-1.2605883170786232,-0.3435460982005476,0.7190834951494276,-2.045528510007175,-2.836951811099497,0.422335839048809,1.0801250315189908,0.07981578376936005,-0.49755822634854585,1.5630634366169174,-1.75333311288054,1.240181015206689,1.2690081348224238,0.715542826818961,-2.6057461902986216,0.6829979134884749
-1.993313026852414,2.2088139679697463,-1.6256836616717756,-0.5882754193192365,0.35491688940314425,0.923733343196881,2.423608272163648,-2.9148003794132493,1.639400697755451,-2.658021180473175,-2.0445069244276093,-1.1323743796859378,0.4210607382461462,0.5163443707088398,-3.039294523848291,0.5098416605226976,2.4828446066723737,-0.7205815356707101,-1.0911640068209465,-2.1048082013627964
1.5689789448765463,-0.6242027498899088,1.086587640193443,2.269978824155811,-1.5880028539786226,-3.0411371804982634,-1.2387560058370066,0.061373444928252585,-3.0085427403752503,-0.5752831722040255,0.9405002190261946,-1.136899834328096,-2.9235730244887406,-1.3441702003546323,-1.4835722432425975,-0.05294685030131285,0.29211545544011974,-1.0197517721563583,0.30140320367797235,-2.558509960872316
-2.0085338725939397,-0.4634400203158888,0.5986660727546842,0.5280865910548402,-2.166130643699839,-1.9977380979684822,-2.2645698529719342,-2.491124939440204,0.40576107012641405,0.7174945306329508,-0.870163053583386,1.0335371640869617,-1.7525131316345715,0.028395631205540894,0.916955617177476,0.18549408174189042,2.3410610698604595,2.9259113769663427,-2.3987243521769965,-2.698759359750974
-1.6468242201327967,2.428722894755797,-3.024084582999698,0.5006259905862516,-0.37385624835049214,3.008746944802044,-1.7731145667041033,2.2319906591449152,2.105666101929911,1.9526123055056468,-0.026095343046796504,-0.4031528784867682,-1.3628883811437196,-1.4988277690312128,1.973993651805869,-2.488087081225428,-2.4368327284712032,-0.8075170885084533,0.461022181110168,-2.027597754444894
-1.557309324138755,-0.34351590673577226,-0.7171138886566029,-0.19903144113125482,2.975088785249307,3.0917865105942566,0.6834690925733171,0.9263043689003663,2.145116626900574,2.234795133683103,2.5495768201307243,0.272043467955001,-0.9627289956006897,-2.171334178895019,-1.4713822568408153,2.810754893933561,-0.13440454147773995,0.9046843380220073,-2.846076205444327,-0.09665633355630154
-3.076706318296732,-2.4348071471699004,-2.3359299174606156,2.1002446981938547,2.2810830764972936,1.1694983989093446,2.808448655608686,1.1061869736873398,-2.4840277760989204,-2.259924314252686,0.5767140404988051,-2.0048347201022825,2.8365538647023447,-0.7241601435169023,-1.7024929468945782,-0.12866634140479727,2.595537059467638,0.605026538656178,-0.524751131225357,0.5155279951026741
0.7189354266495118,-0.092135675373056,2.6679508945507893,1.921040186139158,2.9503016624150975,1.636142160303347,-0.12346687175329629,-0.43569447939044803,1.017193610466352,-2.324742777755037,2.776932872263181,1.6882430839080023,-2.237659876766843,2.692572316922817,-1.2820592917361233,-2.630009417542357,1.5535232854447303,1.8535030832682837,0.7194283493575364,0.7685061323164106
1.9608124499398407,2.1741146639160984,-1.9328424373977564,-0.14381461998302614,0.9627785891123564,2.8907015395354634,-1.6599510994325528,0.8721885930293203,-3.0973978165036113,-3.0614045217724084,2.590219696913697,-3.0696748390607773,2.5958573211700164,2.5977659768823793,2.291742757428696,-1.7683368222282747,-0.8079780819289328,1.0797485504763493,2.460349752890181,-2.6513862101420385
1.7459570614961173,0.26787104883822055,-2.0815246287371583,1.8290942485686443,-2.532639188174219,2.0899562719033726,-1.2780631091601062,0.5595952575400984,0.027965248376583762,-2.7861934914153053,-2.861839668791948,-3.136046480842703,-2.9757089900770772,-0.5989298587080816,2.023440609521865,0.7414706770586017,2.648394319393452,-2.16972882321146,0.012671605122667629,-1.4191065902393
-2.5776705600747087,-1.3274472073828403,-0.44666991378574794,0.32700302576334517,2.525926610015019,-2.4489033101731272,1.4647763947342227,-1.633403943718999,1.0160192300960054,-0.8475646900467884,-1.1078718011870077,-1.2178645043358345,-1.8114910692291508,-2.806585592513746,-0.961138455755262,1.480140534220559,-0.9412875733097437,1.3310164490987768,-0.17262578832871878,-1.5976469665205058
1.399132775327213,0.06436350685122116,-0.2950018506417398,2.6636731848229136,-2.030209485103179,0.35181396433805245,3.0477468380972734,1.127469516062365,2.4071811491563606,1.602553725091389,2.865579816729391,2.9830909283896254,-0.8078866036398158,2.274845650007247,-0.6927007054700258,-2.8103083336941053,1.0203070086219324,2.366145914194374,-2.3619567386405365,-2.2747224313730876
-1.8125563936105986,1.8748462465057996,-2.573960725552026,-1.0292374375385762,2.601106625291367,0.836561535776581,-0.6187338154507098,2.3477665812001645,0.8637503974700538,0.46185193956435544,1.1650388163516432,-3.048822251711238,0.9552808683230225,2.234205936544643,-1.6415759295542534,-2.520100015665172,-2.9403110294954606,-2.9756644951823787,2.4508795933017025,-0.39515064289142865
-1.5619220730697803,0.09075828203998171,-0.5056468429374532,-3.0409004411271763,0.8916469879937718,1.5901996392785813,-0.05248445956934633,1.230432444738585,-0.4033936289678106,1.8775990225749757,0.3056044949925636,1.514067735269303,2.46428780752228,-2.3862521490371185,2.776692454621183,-1.4425118149806608,1.2137981424700834,-0.6321057182398593,2.279732326891029,1.9391313132304324
3.0728533020772035,-1.9596962486437157,2.806645431857242,0.5510198967845179,1.7889282635645998,0.563118335698729,1.0022191685120108,-0.007723681127429938,-2.201983586578206,-2.0113555081476857,0.5332042001119559,-0.7810620020160179,-1.5580645948648697,-2.4010913937076444,3.096109926671632,-0.19684605763355778,-2.437833143881909,2.2850415277117557,-0.28641502568198884,2.3742381975817937
2.063368007755831,2.9553659122354103,-2.328895448696058,1.429908569588017,-2.2827479125159504,-1.7789046972903102,-0.5874476611755504,0.6293165216060443,-0.5265063047512584,-1.6528226838751634,0.8250576699516867,-2.1456071253119866,-2.559218482799356,-1.07945019439526,-2.450429447930661,1.3205174035692098,0.16962651181858535,0.42286564898379586,-0.43971234714503105,-2.2768707035163187
0.15217586869804434,-1.7452348873067,0.830908694304378,-1.8211065675252645,-0.11081408022670525,1.253953895328964,-0.6055529304428333,1.4422212710893172,-1.273295161760673,-2.9398188445592965,0.769352386729818,-1.6625468335619034,2.8552773218419807,-2.0835371056204606,0.029932232931638048,-1.9864156425799828,-1.4039374318160445,-0.36596719746437856,-2.9731455396441846,2.999224535587935
-0.5233816934953031,3.0947183845091155,0.4972124101531552,1.9808852785541937,0.2128306705278873,-0.6854421099890544,1.4322109570255348,0.08488075611192336,1.0283337369764247,0.4451530247904021,-0.3439739093386427,2.808966895954451,-0.883629110563442,-1.3126035149534176,2.917005045969991,-0.9219159660883807,-1.8073542245228085,1.2226361240809895,2.3439461583035825,-0.6715197822380423
-2.9173487207342474,0.338238009324229,-1.544566324647479,-0.12808569437387218,-0.6189720841832065,-2.8523187662972,-1.245695038699242,-2.1788473506830432,-2.8755893885025374,0.4649997579245615,-0.8820417711614432,1.4868517768006582,0.7024334866394626,-2.075276391360542,0.020726469569896988,-0.26292834103262086,-2.7485956018136197,-1.1201336854596016,0.05142990980310236,-2.547708370025698
-1.8009166177293328,-2.557882784513739,-0.9255445364796953,-1.5911631390512735,0.039273599467247955,-2.5862823970817916,0.4241311045431373,1.4025845204956768,-2.2171661289628464,1.4544459833879406,2.9698868792745268,0.7980825738252983,-0.0839174561501137,0.8460220183394838,1.5869414199683094,-2.0594515610842867,1.3858309655204089,1.825718888608864,-0.16901747720087634,-1.1847226392442354
2.7494488972432647,-0.07952215776508487,-2.2062109401690115,-1.1928100348523627,2.7010158243973255,-1.5584629812801216,0.04829004869946685,0.1810706828384614,0.21753364304370226,1.222077994733798,-0.2988257247412127,-0.681164381586381,0.04552397736495495,-1.184217156599349,2.0901987690022326,1.7146373803594965,0.02128898912147914,3.115213119726498,-1.7857543855414877,1.872957088251301
-1.347501837806153,0.5847531629471927,1.7885577963601564,2.659808162919898,0.784989388127955,0.8089911663650482,1.4798623147145253,-0.9957317948482283,3.132360923802861,-1.2794215932253685,2.071381775055232,-1.5335532842493425,0.8261559463041239,0.5349740868720718,-1.477335662256515,-1.3575111253057763,-2.8119504699503572,2.080455267335215,2.8852288771041916,-1.5708065583049096
-3.073664037607274,-3.076585360483557,0.157056159551209,3.047877950259421,1.9363339965434854,1.393703691499839,1.225566909883172,-1.310946387259765,-1.4060597371710382,1.7199075709729534,2.5752151082274173,0.07185454479150266,-1.5384935469484908,1.4318043128455438,1.007032201351513,-0.2806191081157272,1.9921882385969756,0.4470854583091417,-0.8287224330500864,2.126939747931056
1.0055435764697433,2.3958428445838056,3.1050365648837603,-0.44934962677738044,-1.6598732249476553,-1.2403527939649435,-1.6495064226434908,1.6510275579423013,2.6500033065004613,3.018959705048739,0.9643549597254051,-1.9864309723514506,-0.7651047620811204,1.7895333571986018,2.3896752686100564,2.4707110288113032,-1.9511985158500598,2.7051066394248098,0.8240403187869445,1.9274963904775921
1.0661070170459617,1.618794039700889,-0.8216252676477751,0.2584969957087493,2.522450566861493,2.3840486970312247,-2.4982354623239202,2.7463657424112498,-2.448501362270644,1.9073333066390044,2.2920808023938113,1.6259474153328748,-2.241616807617099,2.7835085086613622,-2.1111081384299846,-1.9985693686152723,-1.6158122546828528,1.188250255804543,3.101184850691337,-2.1318328366130297
-1.4168850249916107,-1.9874041272410232,1.6340165296258649,-0.6164317469131908,2.562744953982472,1.8356708349957769,2.7508167826264174,1.8951575784122072,1.699558509831638,2.068713958157052,-1.6013117508821444,2.3367107631148007,-1.4129264877865044,-2.267755570030511,-2.5717475177753246,-0.26558775392177836,1.8195905098156633,-2.6672209000039726,-2.3028179549001497,-0.07514343099244414
-3.0327077605803447,-1.1030539852475,-1.9383272152577444,-2.8850952501019007,-2.7044455377387444,-1.079811979440807,-2.3199882420525753,-1.2427960140947432,-0.7508841204526369,1.521765813363861,2.5936701880502344,-0.036066211596896824,0.6463984746833864,3.0835507188663778,-2.356383652709463,-1.1124482272377318,1.1712233774857408,-0.8400873616129196,1.8702986332439018,-0.6797448707067186
-2.987412864957654,2.0179389878939817,1.5417602615510217,1.6624736389880015,2.284014955942162,2.724542134635513,-2.937466216684823,-0.7255025821797076,1.865540097249105,-2.7299977401179114,-1.0694673853677479,-0.4293583838335828,1.242724644117108,-1.2912392251330267,-0.9094930724722414,-2.0976588664534517,-1.0023942497938942,0.5719235814332668,-1.559311419769688,0.34336870192782243
2.3437648741731367,-1.1261686700163933,1.465313715770579,-1.178474248250485,-2.1341662835945154,-2.1448810420870164,-0.7879073790948476,2.459623323607394,-2.591329223054577,-3.0163720676011616,1.924702305022576,-2.4526093274067504,0.2232104084804143,-2.231816353155363,-1.7690047838305067,2.9465805372126788,-0.14508011442339752,1.7086151635166873,0.5329192721322311,-0.07356912547588212
0.7762734467320396,1.0589987510450083,-1.1748127022651258,0.6364316030805597,-2.654347572892408,1.5673708502222112,-2.0303984234498134,-0.816390073393817,0.5045474909132857,-2.5955192777202973,-1.0118586482574856,-2.0813801320328627,-1.6092986303387544,1.3951050489184977,-2.340160014088053,0.3402871021434777,1.8196909169442579,-3.104298326227654,-1.4602180612695763,-1.2579292231770305
-0.18888223214876643,0.01161160332839728,-2.867673613602732,2.5103291033637483,0.5151733844630213,-0.6276205169587481,-0.9673794635553099,2.010678270059741,1.5360126013381379,-1.4017741699687312,-1.0282764329812561,0.9441879266337736,2.4112737997120304,0.6632277567272662,-2.8464494356853507,1.8228566435432754,3.130687048372632,-2.535110894373151,3.1265460750406024,2.7680653417532763
-2.3043577461633324,2.2089815753631825,-2.0935573793149547,-0.9480297788163403,0.6528892470887508,1.3719864705384293,-1.1284548617264853,-0.9996418274321108,2.158225782446383,0.8521296997878012,-2.6468536391351165,-2.6731206869510054,1.8805277210967812,1.9045953691322817,2.0589974122660015,-2.722286232292605,1.1764910030383353,2.003580243955949,-0.48828492553484404,-2.588719125577074
